State,Area,Crop_Year,Season
Andhra Pradesh,91,2001,Kharif     
Andhra Pradesh,285086,2001,Rabi       
Andhra Pradesh,1438665,2001,Kharif     
Andhra Pradesh,252453,2001,Rabi       
Andhra Pradesh,11412,2001,Kharif     
Andhra Pradesh,68927,2001,Rabi       
Andhra Pradesh,299306,2001,Kharif     
Andhra Pradesh,340023,2001,Rabi       
Andhra Pradesh,5872,2001,Rabi       
Andhra Pradesh,337533,2001,Kharif     
Andhra Pradesh,90752,2001,Rabi       
Andhra Pradesh,78942,2001,Kharif     
Andhra Pradesh,338337,2001,Kharif     
Andhra Pradesh,137698,2001,Rabi       
Andhra Pradesh,19090,2001,Kharif     
Andhra Pradesh,17736,2001,Kharif     
Andhra Pradesh,14089,2001,Rabi       
Andhra Pradesh,13750,2001,Rabi       
Andhra Pradesh,17331,2001,Kharif     
Andhra Pradesh,2348,2001,Whole Year 
Andhra Pradesh,68733,2001,Kharif     
Andhra Pradesh,12994,2001,Rabi       
Andhra Pradesh,2452,2001,Rabi       
Andhra Pradesh,2426073,2001,Kharif     
Andhra Pradesh,1398674,2001,Rabi       
Andhra Pradesh,19728,2001,Rabi       
Andhra Pradesh,92861,2001,Kharif     
Andhra Pradesh,39475,2001,Rabi       
Andhra Pradesh,56370,2001,Kharif     
Andhra Pradesh,931,2001,Rabi       
Andhra Pradesh,218298,2001,Whole Year 
Andhra Pradesh,267613,2001,Kharif     
Andhra Pradesh,1945,2001,Whole Year 
Andhra Pradesh,17694,2001,Whole Year 
Andhra Pradesh,188936,2001,Whole Year 
Andhra Pradesh,107061,2001,Kharif     
Andhra Pradesh,519831,2001,Rabi       
Andhra Pradesh,13793,2001,Rabi       
Assam,73223,2001,Whole Year 
Assam,7236,2001,Kharif     
Assam,43600,2001,Whole Year 
Assam,1636,2001,Kharif     
Assam,21067,2001,Whole Year 
Assam,1882,2001,Kharif     
Assam,14732,2001,Whole Year 
Assam,2463,2001,Rabi       
Assam,68178,2001,Kharif     
Assam,9972,2001,Rabi       
Assam,19600,2001,Kharif     
Assam,21308,2001,Rabi       
Assam,4969,2001,Kharif     
Assam,8206,2001,Rabi       
Assam,8914,2001,Kharif     
Assam,7476,2001,Whole Year 
Assam,108818,2001,Rabi       
Assam,24375,2001,Rabi       
Assam,80056,2001,Whole Year 
Assam,272323,2001,Rabi       
Assam,495698,2001,Autumn     
Assam,325987,2001,Summer     
Assam,1714736,2001,Winter     
Assam,14738,2001,Kharif     
Assam,8480,2001,Kharif     
Assam,27166,2001,Whole Year 
Assam,8343,2001,Whole Year 
Assam,2904,2001,Whole Year 
Assam,1195,2001,Whole Year 
Assam,11812,2001,Whole Year 
Assam,41785,2001,Rabi       
Assam,72245,2001,Rabi       
Goa,1600,2001,Whole Year 
Goa,2100,2001,Whole Year 
Goa,573,2001,Whole Year 
Goa,54060,2001,Whole Year 
Goa,25025,2001,Whole Year 
Goa,148,2001,Kharif     
Goa,1515,2001,Rabi       
Goa,8944,2001,Rabi       
Goa,505,2001,Kharif     
Goa,315,2001,Kharif     
Goa,32746,2001,Kharif     
Goa,16637,2001,Rabi       
Goa,1205,2001,Whole Year 
Karnataka,136065,2001,Whole Year 
Karnataka,482100,2001,Kharif     
Karnataka,208213,2001,Kharif     
Karnataka,442,2001,Rabi       
Karnataka,850,2001,Summer     
Karnataka,9699,2001,Whole Year 
Karnataka,21799,2001,Kharif     
Karnataka,369828,2001,Whole Year 
Karnataka,11307,2001,Whole Year 
Karnataka,608479,2001,Kharif     
Karnataka,193067,2001,Whole Year 
Karnataka,10677,2001,Kharif     
Karnataka,479703,2001,Rabi       
Karnataka,854741,2001,Kharif     
Karnataka,155207,2001,Kharif     
Karnataka,188076,2001,Rabi       
Karnataka,303308,2001,Kharif     
Karnataka,1481089,2001,Rabi       
Karnataka,6418,2001,Summer     
Karnataka,19611,2001,Rabi       
Karnataka,505574,2001,Kharif     
Karnataka,65189,2001,Rabi       
Karnataka,9272,2001,Summer     
Karnataka,3668,2001,Kharif     
Karnataka,251332,2001,Kharif     
Karnataka,7111,2001,Rabi       
Karnataka,36198,2001,Kharif     
Karnataka,125815,2001,Whole Year 
Karnataka,29824,2001,Rabi       
Karnataka,137310,2001,Kharif     
Karnataka,6974,2001,Whole Year 
Karnataka,39156,2001,Whole Year 
Karnataka,903752,2001,Kharif     
Karnataka,40407,2001,Rabi       
Karnataka,9271,2001,Summer     
Karnataka,7063,2001,Rabi       
Karnataka,1087967,2001,Kharif     
Karnataka,53480,2001,Rabi       
Karnataka,276277,2001,Summer     
Karnataka,92029,2001,Rabi       
Karnataka,2555,2001,Whole Year 
Karnataka,73064,2001,Kharif     
Karnataka,70091,2001,Kharif     
Karnataka,48444,2001,Kharif     
Karnataka,406950,2001,Whole Year 
Karnataka,124184,2001,Kharif     
Karnataka,418198,2001,Rabi       
Karnataka,41936,2001,Summer     
Karnataka,7058,2001,Whole Year 
Karnataka,150588,2001,Kharif     
Karnataka,11853,2001,Rabi       
Karnataka,260486,2001,Rabi       
Kerala,93193,2001,Whole Year 
Kerala,50871,2001,Whole Year 
Kerala,203956,2001,Whole Year 
Kerala,41336,2001,Whole Year 
Kerala,89718,2001,Whole Year 
Kerala,905718,2001,Whole Year 
Kerala,3760,2001,Kharif     
Kerala,293,2001,Whole Year 
Kerala,10706,2001,Whole Year 
Kerala,2437,2001,Kharif     
Kerala,2902,2001,Kharif     
Kerala,1947,2001,Kharif     
Kerala,116540,2001,Autumn     
Kerala,43850,2001,Summer     
Kerala,161978,2001,Winter     
Kerala,878,2001,Kharif     
Kerala,3267,2001,Whole Year 
Kerala,747,2001,Whole Year 
Kerala,111189,2001,Whole Year 
Kerala,71,2001,Whole Year 
Kerala,3558,2001,Whole Year 
Meghalaya,11128,2001,Whole Year 
Meghalaya,818,2001,Kharif     
Meghalaya,25,2001,Kharif     
Meghalaya,7323,2001,Kharif     
Meghalaya,1825,2001,Whole Year 
Meghalaya,8897,2001,Kharif     
Meghalaya,489,2001,Rabi       
Meghalaya,4061,2001,Kharif     
Meghalaya,16866,2001,Kharif     
Meghalaya,4550,2001,Kharif     
Meghalaya,18151,2001,Whole Year 
Meghalaya,7156,2001,Rabi       
Meghalaya,107761,2001,Kharif     
Meghalaya,1331,2001,Kharif     
Meghalaya,2720,2001,Kharif     
Meghalaya,981,2001,Kharif     
Meghalaya,83,2001,Whole Year 
Meghalaya,4942,2001,Whole Year 
Meghalaya,3971,2001,Whole Year 
Meghalaya,728,2001,Whole Year 
Meghalaya,1523,2001,Whole Year 
Meghalaya,2753,2001,Rabi       
Puducherry,65,2001,Whole Year 
Puducherry,162,2001,Kharif     
Puducherry,225,2001,Whole Year 
Puducherry,12,2001,Whole Year 
Puducherry,191,2001,Whole Year 
Puducherry,2282,2001,Whole Year 
Puducherry,2,2001,Whole Year 
Puducherry,575,2001,Kharif     
Puducherry,171,2001,Kharif     
Puducherry,1229,2001,Kharif     
Puducherry,544,2001,Rabi       
Puducherry,16,2001,Whole Year 
Puducherry,116,2001,Rabi       
Puducherry,138,2001,Kharif     
Puducherry,71,2001,Rabi       
Puducherry,26263,2001,Kharif     
Puducherry,2117,2001,Whole Year 
Puducherry,464,2001,Whole Year 
Puducherry,811,2001,Rabi       
West Bengal,9276,2001,Whole Year 
West Bengal,3938,2001,Kharif     
West Bengal,425,2001,Kharif     
West Bengal,2622,2001,Rabi       
West Bengal,2875,2001,Whole Year 
West Bengal,80,2001,Kharif     
West Bengal,38404,2001,Whole Year 
West Bengal,1795,2001,Kharif     
West Bengal,60998,2001,Whole Year 
West Bengal,8133,2001,Kharif     
West Bengal,50832,2001,Rabi       
West Bengal,2197,2001,Kharif     
West Bengal,8679,2001,Rabi       
West Bengal,26029,2001,Summer     
West Bengal,3681,2001,Rabi       
West Bengal,1194,2001,Kharif     
West Bengal,651814,2001,Kharif     
West Bengal,34665,2001,Rabi       
West Bengal,11334,2001,Rabi       
West Bengal,33288,2001,Kharif     
West Bengal,71377,2001,Rabi       
West Bengal,10632,2001,Kharif     
West Bengal,619,2001,Kharif     
West Bengal,1814,2001,Rabi       
West Bengal,8468,2001,Summer     
West Bengal,6362,2001,Kharif     
West Bengal,1593,2001,Kharif     
West Bengal,8836,2001,Rabi       
West Bengal,299821,2001,Whole Year 
West Bengal,12730,2001,Kharif     
West Bengal,439578,2001,Rabi       
West Bengal,353048,2001,Autumn     
West Bengal,1366273,2001,Summer     
West Bengal,3783766,2001,Winter     
West Bengal,58,2001,Rabi       
West Bengal,1515,2001,Whole Year 
West Bengal,108557,2001,Whole Year 
West Bengal,4610,2001,Kharif     
West Bengal,516,2001,Kharif     
West Bengal,19598,2001,Whole Year 
West Bengal,1279,2001,Kharif     
West Bengal,9718,2001,Whole Year 
West Bengal,12794,2001,Whole Year 
West Bengal,49291,2001,Kharif     
West Bengal,13499,2001,Rabi       
West Bengal,434004,2001,Rabi       
Andhra Pradesh,296,2002,Whole Year 
Andhra Pradesh,423436,2002,Kharif     
Andhra Pradesh,8200,2002,Rabi       
Andhra Pradesh,79711,2002,Kharif     
Andhra Pradesh,7268,2002,Rabi       
Andhra Pradesh,39354,2002,Whole Year 
Andhra Pradesh,150644,2002,Whole Year 
Andhra Pradesh,231902,2002,Kharif     
Andhra Pradesh,105291,2002,Whole Year 
Andhra Pradesh,45073,2002,Whole Year 
Andhra Pradesh,803274,2002,Kharif     
Andhra Pradesh,176001,2002,Kharif     
Andhra Pradesh,47247,2002,Rabi       
Andhra Pradesh,2026,2002,Whole Year 
Andhra Pradesh,37,2002,Kharif     
Andhra Pradesh,390113,2002,Rabi       
Andhra Pradesh,1270662,2002,Kharif     
Andhra Pradesh,198962,2002,Rabi       
Andhra Pradesh,14961,2002,Kharif     
Andhra Pradesh,66480,2002,Rabi       
Andhra Pradesh,263673,2002,Kharif     
Andhra Pradesh,360173,2002,Rabi       
Andhra Pradesh,4070,2002,Rabi       
Andhra Pradesh,413659,2002,Kharif     
Andhra Pradesh,111990,2002,Rabi       
Andhra Pradesh,81169,2002,Kharif     
Andhra Pradesh,355292,2002,Kharif     
Andhra Pradesh,118162,2002,Rabi       
Andhra Pradesh,14919,2002,Kharif     
Andhra Pradesh,15403,2002,Kharif     
Andhra Pradesh,11725,2002,Rabi       
Andhra Pradesh,1873,2002,Rabi       
Andhra Pradesh,6915,2002,Kharif     
Andhra Pradesh,2672,2002,Whole Year 
Andhra Pradesh,61644,2002,Kharif     
Andhra Pradesh,9610,2002,Rabi       
Andhra Pradesh,3369,2002,Rabi       
Andhra Pradesh,2109301,2002,Kharif     
Andhra Pradesh,712766,2002,Rabi       
Andhra Pradesh,19350,2002,Rabi       
Andhra Pradesh,87085,2002,Kharif     
Andhra Pradesh,28050,2002,Rabi       
Andhra Pradesh,46256,2002,Kharif     
Andhra Pradesh,1986,2002,Rabi       
Andhra Pradesh,41284,2002,Kharif     
Andhra Pradesh,232471,2002,Whole Year 
Andhra Pradesh,416579,2002,Kharif     
Andhra Pradesh,1286,2002,Whole Year 
Andhra Pradesh,13138,2002,Whole Year 
Andhra Pradesh,173612,2002,Whole Year 
Andhra Pradesh,110160,2002,Kharif     
Andhra Pradesh,584271,2002,Rabi       
Andhra Pradesh,11044,2002,Rabi       
Andhra Pradesh,10921,2002,Rabi       
Assam,73664,2002,Whole Year 
Assam,7013,2002,Kharif     
Assam,42631,2002,Whole Year 
Assam,1577,2002,Kharif     
Assam,20919,2002,Whole Year 
Assam,1556,2002,Kharif     
Assam,14885,2002,Whole Year 
Assam,2388,2002,Rabi       
Assam,67915,2002,Kharif     
Assam,9717,2002,Rabi       
Assam,19812,2002,Kharif     
Assam,19730,2002,Rabi       
Assam,5133,2002,Kharif     
Assam,7161,2002,Rabi       
Assam,9904,2002,Kharif     
Assam,7500,2002,Whole Year 
Assam,101665,2002,Rabi       
Assam,23077,2002,Rabi       
Assam,75486,2002,Whole Year 
Assam,261309,2002,Rabi       
Assam,464497,2002,Autumn     
Assam,327468,2002,Summer     
Assam,1748715,2002,Winter     
Assam,14290,2002,Kharif     
Assam,8310,2002,Kharif     
Assam,25152,2002,Whole Year 
Assam,8243,2002,Whole Year 
Assam,2835,2002,Whole Year 
Assam,1104,2002,Whole Year 
Assam,12066,2002,Whole Year 
Assam,40381,2002,Rabi       
Assam,69061,2002,Rabi       
Goa,1600,2002,Whole Year 
Goa,2116,2002,Whole Year 
Goa,583,2002,Whole Year 
Goa,54373,2002,Whole Year 
Goa,25068,2002,Whole Year 
Goa,241,2002,Kharif     
Goa,2148,2002,Rabi       
Goa,9167,2002,Rabi       
Goa,201,2002,Kharif     
Goa,353,2002,Kharif     
Goa,33728,2002,Kharif     
Goa,16441,2002,Rabi       
Goa,1188,2002,Whole Year 
Kerala,97485,2002,Whole Year 
Kerala,55668,2002,Whole Year 
Kerala,208607,2002,Whole Year 
Kerala,41412,2002,Whole Year 
Kerala,88548,2002,Whole Year 
Kerala,899198,2002,Whole Year 
Kerala,3400,2002,Kharif     
Kerala,616,2002,Whole Year 
Kerala,8998,2002,Whole Year 
Kerala,2422,2002,Kharif     
Kerala,2571,2002,Kharif     
Kerala,1320,2002,Kharif     
Kerala,112438,2002,Autumn     
Kerala,41079,2002,Summer     
Kerala,157004,2002,Winter     
Kerala,811,2002,Kharif     
Kerala,3758,2002,Whole Year 
Kerala,850,2002,Whole Year 
Kerala,104179,2002,Whole Year 
Kerala,90,2002,Whole Year 
Kerala,3140,2002,Whole Year 
Kerala,2253,2002,Whole Year 
Tamil Nadu,4956,2002,Whole Year 
Tamil Nadu,44127,2002,Kharif     
Tamil Nadu,102020,2002,Kharif     
Tamil Nadu,76771,2002,Whole Year 
Tamil Nadu,95217,2002,Whole Year 
Tamil Nadu,17749,2002,Kharif     
Tamil Nadu,345825,2002,Whole Year 
Tamil Nadu,25326,2002,Whole Year 
Tamil Nadu,75572,2002,Kharif     
Tamil Nadu,68566,2002,Whole Year 
Tamil Nadu,565,2002,Whole Year 
Tamil Nadu,416,2002,Whole Year 
Tamil Nadu,6199,2002,Rabi       
Tamil Nadu,502090,2002,Kharif     
Tamil Nadu,81711,2002,Kharif     
Tamil Nadu,319607,2002,Kharif     
Tamil Nadu,121057,2002,Kharif     
Tamil Nadu,112812,2002,Kharif     
Tamil Nadu,23492,2002,Whole Year 
Tamil Nadu,121255,2002,Kharif     
Tamil Nadu,4537,2002,Whole Year 
Tamil Nadu,104286,2002,Kharif     
Tamil Nadu,585,2002,Rabi       
Tamil Nadu,1516537,2002,Kharif     
Tamil Nadu,64481,2002,Kharif     
Tamil Nadu,7348,2002,Kharif     
Tamil Nadu,261416,2002,Whole Year 
Tamil Nadu,7709,2002,Kharif     
Tamil Nadu,814,2002,Whole Year 
Tamil Nadu,67951,2002,Whole Year 
Tamil Nadu,8213,2002,Whole Year 
Tamil Nadu,17298,2002,Whole Year 
Tamil Nadu,196888,2002,Kharif     
West Bengal,9081,2002,Whole Year 
West Bengal,3075,2002,Kharif     
West Bengal,332,2002,Kharif     
West Bengal,2459,2002,Rabi       
West Bengal,2874,2002,Whole Year 
West Bengal,45,2002,Kharif     
West Bengal,24976,2002,Whole Year 
West Bengal,823,2002,Kharif     
West Bengal,17988,2002,Autumn     
West Bengal,43703,2002,Rabi       
West Bengal,9383,2002,Kharif     
West Bengal,47538,2002,Rabi       
West Bengal,1368,2002,Kharif     
West Bengal,7020,2002,Rabi       
West Bengal,22596,2002,Summer     
West Bengal,5748,2002,Rabi       
West Bengal,1643,2002,Kharif     
West Bengal,636066,2002,Kharif     
West Bengal,584,2002,Kharif     
West Bengal,32799,2002,Rabi       
West Bengal,8859,2002,Rabi       
West Bengal,27724,2002,Kharif     
West Bengal,68721,2002,Rabi       
West Bengal,8216,2002,Kharif     
West Bengal,556,2002,Kharif     
West Bengal,1601,2002,Rabi       
West Bengal,7615,2002,Summer     
West Bengal,6809,2002,Kharif     
West Bengal,707,2002,Kharif     
West Bengal,10754,2002,Rabi       
West Bengal,2395,2002,Summer     
West Bengal,346906,2002,Winter     
West Bengal,13517,2002,Kharif     
West Bengal,408270,2002,Rabi       
West Bengal,384965,2002,Autumn     
West Bengal,1406078,2002,Summer     
West Bengal,4051084,2002,Winter     
West Bengal,39,2002,Rabi       
West Bengal,1374,2002,Whole Year 
West Bengal,1049,2002,Autumn     
West Bengal,107105,2002,Summer     
West Bengal,2782,2002,Winter     
West Bengal,3126,2002,Kharif     
West Bengal,1030,2002,Rabi       
West Bengal,520,2002,Kharif     
West Bengal,19460,2002,Whole Year 
West Bengal,2369,2002,Kharif     
West Bengal,7757,2002,Whole Year 
West Bengal,11731,2002,Whole Year 
West Bengal,48645,2002,Kharif     
West Bengal,13493,2002,Rabi       
West Bengal,405350,2002,Rabi       
Andhra Pradesh,311,2003,Whole Year 
Andhra Pradesh,513239,2003,Kharif     
Andhra Pradesh,7492,2003,Rabi       
Andhra Pradesh,128512,2003,Kharif     
Andhra Pradesh,9603,2003,Rabi       
Andhra Pradesh,38714,2003,Whole Year 
Andhra Pradesh,150077,2003,Whole Year 
Andhra Pradesh,290915,2003,Kharif     
Andhra Pradesh,103965,2003,Whole Year 
Andhra Pradesh,48644,2003,Whole Year 
Andhra Pradesh,836892,2003,Kharif     
Andhra Pradesh,199545,2003,Kharif     
Andhra Pradesh,50772,2003,Rabi       
Andhra Pradesh,1873,2003,Whole Year 
Andhra Pradesh,52,2003,Kharif     
Andhra Pradesh,422059,2003,Rabi       
Andhra Pradesh,1258479,2003,Kharif     
Andhra Pradesh,234780,2003,Rabi       
Andhra Pradesh,11304,2003,Kharif     
Andhra Pradesh,68190,2003,Rabi       
Andhra Pradesh,274944,2003,Kharif     
Andhra Pradesh,373235,2003,Rabi       
Andhra Pradesh,4542,2003,Rabi       
Andhra Pradesh,557812,2003,Kharif     
Andhra Pradesh,162802,2003,Rabi       
Andhra Pradesh,59177,2003,Kharif     
Andhra Pradesh,478726,2003,Kharif     
Andhra Pradesh,201785,2003,Rabi       
Andhra Pradesh,17295,2003,Kharif     
Andhra Pradesh,16862,2003,Kharif     
Andhra Pradesh,12187,2003,Rabi       
Andhra Pradesh,4333,2003,Rabi       
Andhra Pradesh,8349,2003,Kharif     
Andhra Pradesh,2648,2003,Whole Year 
Andhra Pradesh,67597,2003,Kharif     
Andhra Pradesh,10845,2003,Rabi       
Andhra Pradesh,1695,2003,Rabi       
Andhra Pradesh,2108904,2003,Kharif     
Andhra Pradesh,865734,2003,Rabi       
Andhra Pradesh,17250,2003,Rabi       
Andhra Pradesh,114516,2003,Kharif     
Andhra Pradesh,46892,2003,Rabi       
Andhra Pradesh,47510,2003,Kharif     
Andhra Pradesh,3134,2003,Rabi       
Andhra Pradesh,68424,2003,Kharif     
Andhra Pradesh,208969,2003,Whole Year 
Andhra Pradesh,490757,2003,Kharif     
Andhra Pradesh,1263,2003,Whole Year 
Andhra Pradesh,19456,2003,Whole Year 
Andhra Pradesh,191030,2003,Whole Year 
Andhra Pradesh,95454,2003,Kharif     
Andhra Pradesh,343078,2003,Rabi       
Andhra Pradesh,11928,2003,Rabi       
Andhra Pradesh,14609,2003,Rabi       
Assam,74001,2003,Whole Year 
Assam,7012,2003,Kharif     
Assam,42982,2003,Whole Year 
Assam,1493,2003,Kharif     
Assam,21309,2003,Whole Year 
Assam,1438,2003,Kharif     
Assam,14808,2003,Whole Year 
Assam,2419,2003,Rabi       
Assam,64027,2003,Kharif     
Assam,9604,2003,Rabi       
Assam,19569,2003,Kharif     
Assam,21736,2003,Rabi       
Assam,5420,2003,Kharif     
Assam,7595,2003,Rabi       
Assam,9747,2003,Kharif     
Assam,7332,2003,Whole Year 
Assam,25133,2003,Rabi       
Assam,77894,2003,Whole Year 
Assam,264103,2003,Rabi       
Assam,441143,2003,Autumn     
Assam,319480,2003,Summer     
Assam,1769203,2003,Winter     
Assam,14465,2003,Kharif     
Assam,8299,2003,Kharif     
Assam,25431,2003,Whole Year 
Assam,8194,2003,Whole Year 
Assam,2873,2003,Whole Year 
Assam,828,2003,Whole Year 
Assam,12249,2003,Whole Year 
Assam,39588,2003,Rabi       
Assam,69954,2003,Rabi       
Goa,1600,2003,Whole Year 
Goa,2179,2003,Whole Year 
Goa,589,2003,Whole Year 
Goa,54668,2003,Whole Year 
Goa,25110,2003,Whole Year 
Goa,325,2003,Kharif     
Goa,2950,2003,Rabi       
Goa,9284,2003,Rabi       
Goa,498,2003,Kharif     
Goa,439,2003,Kharif     
Goa,35471,2003,Kharif     
Goa,17330,2003,Rabi       
Goa,1210,2003,Whole Year 
Karnataka,148939,2003,Whole Year 
Karnataka,532251,2003,Kharif     
Karnataka,318328,2003,Kharif     
Karnataka,117,2003,Rabi       
Karnataka,300,2003,Summer     
Karnataka,33220,2003,Whole Year 
Karnataka,10694,2003,Whole Year 
Karnataka,19480,2003,Whole Year 
Karnataka,17214,2003,Kharif     
Karnataka,375957,2003,Whole Year 
Karnataka,7797,2003,Whole Year 
Karnataka,316674,2003,Kharif     
Karnataka,69876,2003,Whole Year 
Karnataka,3970,2003,Whole Year 
Karnataka,8281,2003,Kharif     
Karnataka,509534,2003,Rabi       
Karnataka,677779,2003,Kharif     
Karnataka,139464,2003,Rabi       
